tsp_6_2.txt
28<- czas 80<- koszt DAS <-- typ
tsp_10.txt
53<- czas 212<- koszt DAS <-- typ
tsp_12.txt
261<- czas 264<- koszt DAS <-- typ
tsp_13.txt
64<- czas 269<- koszt DAS <-- typ
tsp_14.txt
83<- czas 282<- koszt DAS <-- typ
tsp_15.txt
157<- czas 291<- koszt DAS <-- typ
gr21.txt
509<- czas 2707<- koszt DAS <-- typ
gr24.txt
512<- czas 1278<- koszt DAS <-- typ
bays29.txt
1120<- czas 2042<- koszt DAS <-- typ
berlin52.txt
2947<- czas 7682<- koszt DAS <-- typ
ch150.txt
91405<- czas 6744<- koszt DAS <-- typ
gr202.txt
258160<- czas 45594<- koszt DAS <-- typ
pr299.txt
366796<- czas 55961<- koszt DAS <-- typ
rd400.txt
2225787<- czas 17652<- koszt DAS <-- typ
tsp_6_2.txt
29<- czas 80<- koszt DAS <-- typ
tsp_10.txt
55<- czas 212<- koszt DAS <-- typ
tsp_12.txt
72<- czas 264<- koszt DAS <-- typ
tsp_13.txt
86<- czas 269<- koszt DAS <-- typ
tsp_14.txt
102<- czas 282<- koszt DAS <-- typ
tsp_15.txt
133<- czas 291<- koszt DAS <-- typ
gr21.txt
529<- czas 2707<- koszt DAS <-- typ
gr24.txt
